version,author,index,project,commit_fix,url_issue,repo_url,file,function,n_try_pass,n_generic_except,n_nested_try,n_bare_except,n_captures_misplaced_bare_raise,n_captures_broad_raise,n_bare_raise_finally,has_smell,exists_anti_pattern,anti_pattern_add,anti_pattern_added_name,anti_pattern_removed,anti_pattern_rem_name,fix_to_only_rem_anti_pattern,comments
0,1,441,spyder,4f0177b01f3b564fc4d0482684989f64586562c8,https://github.com/spyder-ide/spyder/issues/2,https://github.com/spyder-ide/spyder,11,615,9,1,0,7,0,0,0,17,Y,Y,Bare Except,Y,"Nested Try,Bare Except,Too Broad Except",N,"foi removida a linha com antipattern Nested Try, lost-exception?"
0,1,481,wagtail,8d1835f55c1700ec003fb11d299a7769a800a54c,https://github.com/wagtail/wagtail/issues/8699,https://github.com/wagtail/wagtail,4,107,1,2,1,0,0,2,0,6,N,N,,N,,,
0,1,65,ansible,89be328a296a9801694fada6f2c72254629050c7,https://github.com/ansible/ansible/issues/58690,https://github.com/ansible/ansible,1,28,0,1,0,0,0,4,0,5,Y,N,,Y,Nested Try,N,foi removida a linha com antipattern Nested Try
0,1,42,ansible,6000db7e5d6da1ac61bc40eb6788466a1005f3a7,https://github.com/ansible/ansible/issues/9636,https://github.com/ansible/ansible,2,78,3,6,1,4,1,0,0,15,N,N,,N,,,
0,1,444,spyder,7d514cd9e146600d6a04c5b5267d0ae2d2440077,https://github.com/spyder-ide/spyder/issues/837,https://github.com/spyder-ide/spyder,2,148,8,0,0,2,0,0,0,10,N,N,,N,,,
0,1,459,sqlmap,5929c89ba4177a736e2306f2b637bf4f227a5869,https://github.com/sqlmapproject/sqlmap/issues/143,https://github.com/sqlmapproject/sqlmap,1,120,5,0,0,1,0,0,0,6,N,N,,N,,,
0,1,300,pandas,2e646147349bafa7f0b2e9ce26d1e27e3015d3b3,https://github.com/pandas-dev/pandas/issues/14620,https://github.com/pandas-dev/pandas,4,390,7,21,2,2,0,1,0,33,Y,Y,Too Broad Except,Y,"Nested Try,Bare Except,Too Broad Except",N,foi removida a linha com antipattern Bare Except
0,1,7,ansible,10fc4417f763f264e30c974541ec4cfd699d83d2,https://github.com/ansible/ansible/issues/26511,https://github.com/ansible/ansible,2,61,1,5,0,2,0,0,0,8,Y,Y,Bare Except,Y,"Bare Except,Too Broad Except",N,foi removida a linha com antipattern Too Broad Except
0,1,40,ansible,587ab17f10cbb1a24782ec404eccfe91cb3ae852,https://github.com/ansible/ansible/issues/10434,https://github.com/ansible/ansible,3,22,0,0,0,3,0,0,0,3,N,N,,N,,,
0,1,341,psutil,0582a3249b388658816bceb9f83d47cac6862e57,https://github.com/giampaolo/psutil/issues/286,https://github.com/giampaolo/psutil,2,104,6,0,0,1,0,0,0,7,N,N,,N,,,
0,1,160,gamestonkterminal,4303bdc682e67d26e9ed92ab647cf5afae4e142c,https://github.com/gamestonkterminal/gamestonkterminal/issues/3882,https://github.com/gamestonkterminal/gamestonkterminal,3,29,0,3,0,0,0,0,0,3,N,N,,N,,,
0,1,285,openbbterminal,a0a22ee2cff2be0f062de0ec60bf096e2cb1a51a,https://github.com/openbb-finance/openbbterminal/issues/1089,https://github.com/openbb-finance/openbbterminal,33,33,0,38,0,0,0,117,0,155,N,N,,N,,,
0,1,305,pandas,5a521713f3892539b648bc2735d3cc502feb2b48,https://github.com/pandas-dev/pandas/issues/13598,https://github.com/pandas-dev/pandas,2,180,0,0,0,1,0,0,0,1,N,N,,N,,,
0,1,50,ansible,72a44e144a5c80affd10795e032da9c7b200026f,https://github.com/ansible/ansible/issues/51134,https://github.com/ansible/ansible,1,17,1,3,0,0,0,4,0,8,Y,N,,Y,Too Broad Except,N,foi removida a linha com antipattern Too Broad Except
0,1,257,numba,aed490bbb40f77b76604676e07778c1a85a4e1d4,https://github.com/numba/numba/issues/7394,https://github.com/numba/numba,4,156,1,3,0,0,0,0,0,4,Y,N,,Y,"Nested Try,Too Broad Except",N,foi removida a linha com antipattern Nested Try
0,1,142,datasette,0159662ab8ccb363c59647861360e0cb7a6f930d,https://github.com/simonw/datasette/issues/1682,https://github.com/simonw/datasette,2,12,2,1,0,0,0,0,0,3,Y,N,,Y,Too Broad Except,N,foi removida a linha com antipattern Too Broad Except
0,1,90,ansible,cee3d539cbfd6bfe39ed3902112a06461cf0ea39,https://github.com/ansible/ansible/issues/58173,https://github.com/ansible/ansible,1,25,1,1,0,0,0,0,0,2,Y,N,,Y,Too Broad Except,N,foi removida a linha com antipattern Too Broad Except
0,1,156,gamestonkterminal,1186939884bdb85321f016aabf3f3586fd0bbfc1,https://github.com/gamestonkterminal/gamestonkterminal/issues/2781,https://github.com/gamestonkterminal/gamestonkterminal,5,182,0,11,0,0,0,1,0,12,N,N,,N,,,
0,1,144,discord.py,d921a039118af35ba63c28465b38319d2628a9df,https://github.com/rapptz/discord.py/issues/7656,https://github.com/rapptz/discord.py,1,116,3,0,0,0,0,0,0,3,N,N,,N,,,
0,1,115,awx,5cf33f57a417eeef8a9d9d7c0132e2eaf86a784f,https://github.com/ansible/awx/issues/6253,https://github.com/ansible/awx,2,123,15,6,0,0,0,0,0,21,Y,N,,Y,"Nested Try,Too Broad Except",N,foi removida a linha com antipattern Nested Try
0,1,417,salt,f625e6d3a950ed9682d85ec17be8ceee18ada4b9,https://github.com/saltstack/salt/issues/36866,https://github.com/saltstack/salt,3,101,23,5,0,0,0,0,0,28,N,N,,N,,,
0,1,403,salt,13d961c6fa26968443fd16f5466b5b0624ba7eb3,https://github.com/saltstack/salt/issues/58963,https://github.com/saltstack/salt,2,49,7,4,0,0,0,0,0,11,N,N,,N,,,
0,1,196,jupyterhub,92c6a23a13cc75a45e750f25bc5d76ed5cb49445,https://github.com/jupyterhub/jupyterhub/issues/3716,https://github.com/jupyterhub/jupyterhub,2,66,0,2,0,0,0,4,0,6,Y,N,,Y,Too Broad Except,N,foi removida a linha com antipattern Too Broad Except
0,1,162,gamestonkterminal,47f3e76987060b6f5709cc4a2d3644816fe6539c,https://github.com/gamestonkterminal/gamestonkterminal/issues/4433,https://github.com/gamestonkterminal/gamestonkterminal,4,67,1,2,0,0,0,0,0,3,N,N,,N,,,
0,1,192,jax,62603fde67eea6087e3b094f72f7cc214cf9701c,https://github.com/google/jax/issues/746,https://github.com/google/jax,2,105,0,1,0,0,0,0,0,1,Y,N,,Y,Too Broad Except,N,foi removida a linha com antipattern Too Broad Except
0,1,443,spyder,79e5c9f4e2ff96a610d5617bfa17a28c7064ca20,https://github.com/spyder-ide/spyder/issues/876,https://github.com/spyder-ide/spyder,5,114,4,0,0,0,0,0,0,4,N,N,,N,,,
0,1,318,pandas,a19ab47cc008d77217f4c3f1d72e4f1e945c5312,https://github.com/pandas-dev/pandas/issues/3742,https://github.com/pandas-dev/pandas,18,1897,35,32,1,15,0,21,0,104,Y,N,,Y,"Nested Try,Bare Except,Too Broad Except",N,foi removida a linha com antipattern Too Broad Except
0,1,367,pytest,fd2f172258d120912b6cb5fb2b9e7eab714b6098,https://github.com/pytest-dev/pytest/issues/37,https://github.com/pytest-dev/pytest,6,177,2,11,1,0,0,0,0,14,Y,N,,Y,"Bare Except,Too Broad Except",N,foi removida a linha com antipattern Bare Except
0,1,437,spyder,3f979c431bd9eddd34b9193ca68b0bea50d847ae,https://github.com/spyder-ide/spyder/issues/19686,https://github.com/spyder-ide/spyder,6,145,21,27,3,16,0,0,0,67,Y,Y,Too Broad Except,Y,"Bare Except,Too Broad Except",N,foi removida a linha com antipattern Too Broad Except
0,3,0,aiohttp,20bfadcbfcf2be8e03e9e7fb0868a196e12b8b1c,https://github.com/aio-libs/aiohttp/issues/3628,https://github.com/aio-libs/aiohttp,2,193,0,0,2,0,0,0,0,2,Y,Y,"Swallowing Exception, Too Broad Except",N,,N,
0,3,1,ansible,01ba3a4efcb7aa830e3c726de58a0690756dc6f1,https://github.com/ansible/ansible/issues/35968,https://github.com/ansible/ansible,7,30,1,3,0,2,0,0,0,6,N,,,,,,
0,3,3,ansible,06d997b2b2c3034dd5d567127df54b93f8ee0f34,https://github.com/ansible/ansible/issues/65861,https://github.com/ansible/ansible,1,14,0,1,0,0,0,0,0,1,N,,,,,,
0,3,4,ansible,0c73e47a42f69901ea892f9d0e58acb554f4e668,https://github.com/ansible/ansible/issues/61650,https://github.com/ansible/ansible,1,19,2,11,0,0,0,0,0,13,N,,,,,,
0,3,5,ansible,0d905a0496f4554a9de57cbd3ee90e30d6249b34,https://github.com/ansible/ansible/issues/63140,https://github.com/ansible/ansible,1,35,5,12,0,0,0,1,0,18,N,,,,,,
0,3,7,ansible,1786c81a654611fe2c4ca4f03904aab0b533c1ed,https://github.com/ansible/ansible/issues/20097,https://github.com/ansible/ansible,1,19,0,3,0,2,0,0,0,5,N,,,,,,
0,3,8,ansible,1850bb752f9f1cf54b62e279e3ef79f41e970fdc,https://github.com/ansible/ansible/issues/38281,https://github.com/ansible/ansible,1,17,1,1,0,0,0,0,0,2,N,,,,,,
0,3,320,robotframework,17de3ad69efe669e51e75f1f92d3fed23fbbcd73,https://github.com/robotframework/robotframework/issues/979,https://github.com/robotframework/robotframework,4,101,3,0,2,8,0,0,0,13,Y,Y,Bare Except,N,,N,
0,3,10,ansible,1b45abc4f3fd736414d819601126accc4672a80c,https://github.com/ansible/ansible/issues/60223,https://github.com/ansible/ansible,1,6,0,6,0,0,0,0,0,6,N,,,,,,
0,3,11,ansible,1c2c1c15d0483e85b1addf4c6f15c80135ef02a3,https://github.com/ansible/ansible/issues/58647,https://github.com/ansible/ansible,1,24,5,3,0,0,0,0,0,8,N,,,,,,
0,3,12,ansible,1cfab26fabc4f89a8f8103a8fe35111ef6ec9ff1,https://github.com/ansible/ansible/issues/65718,https://github.com/ansible/ansible,8,45,5,4,0,0,0,15,0,24,N,,,,,,
0,3,13,ansible,1e3b927a73a33951ae116d49aa727a77a7fb00ea,https://github.com/ansible/ansible/issues/44770,https://github.com/ansible/ansible,2,23,2,3,0,0,0,0,0,5,N,,,,,,
0,3,15,ansible,2af67f0dce9e31fe1ea8de5b0bcb323cf915a958,https://github.com/ansible/ansible/issues/59990,https://github.com/ansible/ansible,26,761,36,47,0,0,0,4,0,87,N,,,,,,
0,3,16,ansible,2b1f056881de044e43022ed8e2d437b2dbb9c1b6,https://github.com/ansible/ansible/issues/33478,https://github.com/ansible/ansible,2,32,2,2,0,0,0,0,0,4,N,,,,,,
0,3,17,ansible,2c8eee956fb574ab0ef2ae362a2936f95a2d80cf,https://github.com/ansible/ansible/issues/13453,https://github.com/ansible/ansible,1,1,0,0,0,1,0,0,0,1,Y,Y,Bare Except,N,,N,
0,3,18,ansible,2cb9ec9f0eb8cff86b06dce145696c80b938f052,https://github.com/ansible/ansible/issues/51198,https://github.com/ansible/ansible,1,9,0,1,0,0,0,0,0,1,N,,,,,,
0,3,19,ansible,2f44ac4edcb517106f1588cd5e46add67d1ba6d5,https://github.com/ansible/ansible/issues/46225,https://github.com/ansible/ansible,1,16,0,1,0,0,0,0,0,1,Y,N,,Y,"Too Broad Raising, Too Broad Except",N,
0,3,20,ansible,30c9322e99606bb6eb18e950873139758286c0ef,https://github.com/ansible/ansible/issues/55347,https://github.com/ansible/ansible,1,10,0,14,0,0,0,0,0,14,Y,Y,Too Broad Except,Y,Too Broad Except,N,
0,3,21,ansible,3194fbd36577d1612513cff2b9bfa72052877a92,https://github.com/ansible/ansible/issues/6655,https://github.com/ansible/ansible,1,54,4,4,0,3,1,0,0,12,Y,Y,Swallowing Exception,N,,N,
0,3,22,ansible,32f39a195befdc0a656cbaf8f3ce287a12e0246a,https://github.com/ansible/ansible/issues/19701,https://github.com/ansible/ansible,1,6,1,1,0,2,0,0,0,4,N,,,,,,
0,3,23,ansible,34c57b4c4291f7d4fb51df8a0459b37428e344c4,https://github.com/ansible/ansible/issues/49266,https://github.com/ansible/ansible,1,27,5,12,0,0,0,1,0,18,N,,,,,,
0,3,25,ansible,38806e85074c71246549faaf9ac025b6b2bb99c2,https://github.com/ansible/ansible/issues/48396,https://github.com/ansible/ansible,2,35,3,2,0,0,0,0,0,5,N,,,,,,
0,3,26,ansible,3919a891c27c93f7f0b15fba96b18cbf77f4f252,https://github.com/ansible/ansible/issues/65489,https://github.com/ansible/ansible,1,9,0,1,0,0,0,6,0,7,Y,Y,Too Broad Except,N,,N,
0,3,27,ansible,3980eb8c09d170a861351f8aff4a1aa1a8cbb626,https://github.com/ansible/ansible/issues/77609,https://github.com/ansible/ansible,2,91,4,7,2,0,0,0,0,13,N,,,,,,
0,3,9,ansible,18aca480750e835d88c71723c7f85d6bc92b8bd5,https://github.com/ansible/ansible/issues/33503,https://github.com/ansible/ansible,6,85,3,4,0,0,0,0,0,7,Y,Y,Swallowing Exception,N,,Y,PR somente para melhorar as capacidades de debug
0,3,29,ansible,3c2e8b99be4c001c9955bcee7baa12fd46147b90,https://github.com/ansible/ansible/issues/72256,https://github.com/ansible/ansible,12,128,8,7,2,0,0,0,0,17,Y,Y,Swallowing Exception,N,,N,
0,3,30,ansible,3c7a503a53aee8badf4ae3c93d01da8f496fea4c,https://github.com/ansible/ansible/issues/46678,https://github.com/ansible/ansible,1,17,0,1,0,0,0,4,0,5,Y,Y,Too Broad Except,N,,N,
0,3,31,ansible,472028c869669dc05abd110ba8a335326c13ba8c,https://github.com/ansible/ansible/issues/76326,https://github.com/ansible/ansible,2,27,0,1,0,0,0,1,0,2,Y,Y,Too Broad Raising,N,,N,
0,3,33,ansible,5112feeace0079266ce9bfa7ed226b4b6561496f,https://github.com/ansible/ansible/issues/56813,https://github.com/ansible/ansible,13,149,12,24,5,0,0,3,0,44,Y,Y,Too Broad Except,N,,N,
0,3,34,ansible,52666799641171a676f075a19f9ef733acacb870,https://github.com/ansible/ansible/issues/11815,https://github.com/ansible/ansible,15,73,1,5,1,0,0,0,0,7,N,,,,,,
0,3,36,ansible,53445ded84a1e6320a2bc0c90f094a0953e0adeb,https://github.com/ansible/ansible/issues/31730,https://github.com/ansible/ansible,2,32,1,2,0,0,0,0,0,3,N,,,,,,"Return ""None"". Aqui tem um smell catch and do nothing (sem logar a exceção). Nesse caso teria que melhorar o parser para coletar esse erro."
0,3,347,scapy,2a60580701f82df7d719c82b22d25a7ced1556e5,https://github.com/secdev/scapy/issues/417,https://github.com/secdev/scapy,1,19,7,1,3,2,0,0,0,13,Y,Y,Bare Raise ,Y,Bare Raise ,N,
0,3,39,ansible,5a3a865ca01d5f218bddcb765133ccb7f34df4ad,https://github.com/ansible/ansible/issues/45633,https://github.com/ansible/ansible,2,37,6,2,0,0,0,0,0,8,N,,,,,,
0,3,40,ansible,5eb7f5781e28cd382160162e611798580744d29f,https://github.com/ansible/ansible/issues/49002,https://github.com/ansible/ansible,2,24,5,9,1,0,0,1,0,16,Y,Y,"Swallowing Exception, Too Broad Except",Y,Bare Except,N,
0,3,42,ansible,636e705260780ffc721f7fa9f6973275cce9244c,https://github.com/ansible/ansible/issues/29055,https://github.com/ansible/ansible,1,35,0,5,0,0,0,1,0,6,Y,Y,"Too Broad Raising, Too Broad Except",N,,N,
0,3,43,ansible,65c7424a358c4d48fd37abd4267dec60e6c18515,https://github.com/ansible/ansible/issues/49884,https://github.com/ansible/ansible,1,1,0,0,1,0,0,0,0,1,N,,,,,,
0,3,44,ansible,660f1726c814e9d7502cdb7ba046ee8ad9014e63,https://github.com/ansible/ansible/issues/80898,https://github.com/ansible/ansible,1,39,4,5,1,0,0,0,0,10,N,,,,,,
0,3,45,ansible,6d2c45e4477503425597dceff560f5c4c41ae456,https://github.com/ansible/ansible/issues/44283,https://github.com/ansible/ansible,1,11,1,0,0,2,0,3,0,6,N,,,,,,
0,3,47,ansible,729e7471d6b1d5c324ff9ae284b40ca316f10bbb,https://github.com/ansible/ansible/issues/41665,https://github.com/ansible/ansible,1,9,0,1,0,0,0,0,0,1,N,,,,,,
0,3,48,ansible,741fa025a06b1e63278ad5f3e0963e39126a94da,https://github.com/ansible/ansible/issues/43473,https://github.com/ansible/ansible,1,24,1,0,1,0,0,0,0,2,N,,,,,,
0,3,28,ansible,3b86dc3e12e334707251111b4188244db95a81ea,https://github.com/ansible/ansible/issues/62461,https://github.com/ansible/ansible,10,21,3,7,0,0,0,0,0,10,Y,Y,Swallowing Exception,Y,Too Broad Except,N,
0,3,50,ansible,79eeea8ea6289b29ed55361813f2179f005b7332,https://github.com/ansible/ansible/issues/52854,https://github.com/ansible/ansible,1,1,0,1,0,0,0,0,0,1,Y,Y,Too Broad Except,Y,Too Broad Except,N,
0,3,51,ansible,79f67ed56116be11b1c992fade04acf06d9208d1,https://github.com/ansible/ansible/issues/78739,https://github.com/ansible/ansible,2,63,3,1,0,0,0,10,0,14,N,,,,,,
0,3,53,ansible,81d58cfef6a3148229c8ceec11fe6ea2cf0e91c2,https://github.com/ansible/ansible/issues/52825,https://github.com/ansible/ansible,2,25,0,2,0,0,0,0,0,2,N,,,,,,
0,3,220,openbbterminal,425b740eda00e2b6bd25211616438af7ca648cc5,https://github.com/openbb-finance/openbbterminal/issues/4973,https://github.com/openbb-finance/openbbterminal,5,56,0,1,0,0,0,0,0,1,Y,N,,Y,Too Broad Raising,N,
0,3,55,ansible,8323f3e3b7964fc78b7358a71462340e5f17ff50,https://github.com/ansible/ansible/issues/44313,https://github.com/ansible/ansible,2,24,2,0,0,4,0,0,0,6,N,,,,,,
0,3,56,ansible,84e473a26ea95afec207409c42ba872c009fe6b6,https://github.com/ansible/ansible/issues/74108,https://github.com/ansible/ansible,15,66,4,8,3,0,0,0,0,15,N,,,,,,
0,3,58,ansible,8b9ded35563d55ff542f8ab25b0809ce199878bc,https://github.com/ansible/ansible/issues/17934,https://github.com/ansible/ansible,1,27,3,6,0,3,0,1,0,13,N,,,,,,
0,3,59,ansible,8bdd04c147470b5fc3367c8e82ae41c2d2e6d989,https://github.com/ansible/ansible/issues/42396,https://github.com/ansible/ansible,12,212,11,23,3,7,0,4,0,48,N,,,,,,
0,3,60,ansible,9280396e1991f2365c1df79cff83f323b0908c7a,https://github.com/ansible/ansible/issues/77544,https://github.com/ansible/ansible,1,5,0,1,0,0,0,0,0,1,N,,,,,,
0,3,61,ansible,959939b8669879a717c670c3ab0acc138119cf20,https://github.com/ansible/ansible/issues/51141,https://github.com/ansible/ansible,14,121,0,10,0,0,0,0,0,10,Y,Y,Too Broad Except,N,,N,
0,3,62,ansible,984216f52e76b904e5b0fa0fb956ab4f1e0a7751,https://github.com/ansible/ansible/issues/69822,https://github.com/ansible/ansible,9,203,11,20,3,0,0,1,0,35,Y,Y,Too Broad Except,Y,Bare Raise,N,
0,3,63,ansible,9c5275092f4759c87d4cd938a73368955934b9b9,https://github.com/ansible/ansible/issues/45355,https://github.com/ansible/ansible,1,14,1,4,0,0,0,0,0,5,Y,Y,Bare Raise,N,,N,
0,3,67,ansible,ac492476e5389e17b8d401174f18b73e59a7fb06,https://github.com/ansible/ansible/issues/45991,https://github.com/ansible/ansible,18,124,4,7,0,0,0,2,0,13,Y,Y,Bare Except,Y,Too Broad Except,N,Interessante que aqui é removido um Bare Except e adicionado um Too Broad Except.
0,3,68,ansible,ad70e9bcd633e9c088d912d81ef97d56c696e62a,https://github.com/ansible/ansible/issues/6227,https://github.com/ansible/ansible,1,13,1,1,1,2,0,0,0,5,Y,Y,Swallowing Exception,N,,N,
0,3,69,ansible,ad91793428736f7bb1b9e3e89f82de944cdab2fb,https://github.com/ansible/ansible/issues/39748,https://github.com/ansible/ansible,2,28,0,7,0,0,0,0,0,7,N,,,,,,
0,3,70,ansible,aee3b2e4305b7b009841ef340aed42264dabb17a,https://github.com/ansible/ansible/issues/15919,https://github.com/ansible/ansible,1,14,1,0,0,1,0,0,0,2,N,,,,,,
0,3,71,ansible,b1d6802d71dabc1ed8bb357c28ed7b03673ef0ee,https://github.com/ansible/ansible/issues/43198,https://github.com/ansible/ansible,1,16,0,3,1,0,0,0,0,4,N,,,,,,
0,3,217,octoprint,5246e2ccb46931a07ace169fa2eda02afeeb3cf4,https://github.com/octoprint/octoprint/issues/3653,https://github.com/octoprint/octoprint,1,240,19,41,2,1,0,0,0,63,Y,Y,Too Broad Except,N,,N,
0,3,37,ansible,5434bf74c646d0f61bf11b6a9c207d34547d0191,https://github.com/ansible/ansible/issues/60805,https://github.com/ansible/ansible,1,29,0,1,0,0,0,4,0,5,Y,Y,Too Broad Except,N,,N,
0,3,76,ansible,bda074d34e46ee9862a48ed067ad42260d3f92ab,https://github.com/ansible/ansible/issues/44468,https://github.com/ansible/ansible,2,25,3,4,1,0,0,0,0,8,N,,,,,,
0,3,77,ansible,c3fc2d27d91cb74b6b604d6a249c3df577c6807a,https://github.com/ansible/ansible/issues/47851,https://github.com/ansible/ansible,1,4,1,2,1,0,0,0,0,4,N,,,,,,
0,3,78,ansible,c6854fde29659e2fbade78ae704e1e243b0781e9,https://github.com/ansible/ansible/issues/42894,https://github.com/ansible/ansible,1,9,0,1,0,0,0,0,0,1,N,,,,,,
0,3,79,ansible,c9b00d2f029e65bcef2c1d979bb203f1bb518a7b,https://github.com/ansible/ansible/issues/26109,https://github.com/ansible/ansible,1,16,0,4,2,0,0,0,0,6,N,,,,,,
0,3,82,ansible,cc8e90395a9892eb58efac02ae1ac9737853d694,https://github.com/ansible/ansible/issues/50074,https://github.com/ansible/ansible,2,18,1,0,0,0,0,0,0,1,Y,Y,Bare Raise,N,,N,
0,3,83,ansible,ce6595b5673f919c3556c9b0c200dc6e3731032b,https://github.com/ansible/ansible/issues/36252,https://github.com/ansible/ansible,1,6,1,0,0,1,0,0,0,2,Y,Y,Swallowing Exception,N,,N,
0,3,85,ansible,d336a14da6c02d41add2c6210dacca87babd501f,https://github.com/ansible/ansible/issues/63046,https://github.com/ansible/ansible,1,7,1,0,0,0,0,0,0,1,N,,,,,,
0,3,87,ansible,dd46f953f6c88bc159c532b17e9b5c7e34f216bc,https://github.com/ansible/ansible/issues/47166,https://github.com/ansible/ansible,1,20,0,1,0,1,0,0,0,2,N,,,,,,
0,3,88,ansible,de03c007bc96a27cb4b400b1afcbf0d3451b45c1,https://github.com/ansible/ansible/issues/58176,https://github.com/ansible/ansible,2,38,4,2,0,0,0,0,0,6,Y,N,,Y,Swallowing Exception,N,
0,3,90,ansible,ede3a8cee1d6b327a495832b00b0c3e98eff3818,https://github.com/ansible/ansible/issues/45613,https://github.com/ansible/ansible,1,7,1,0,0,0,0,0,0,1,N,,,,,,
0,3,93,awx,0cdcbdfea6435113714e31486cfe4ce3fd12f482,https://github.com/ansible/awx/issues/8359,https://github.com/ansible/awx,1,10,0,4,0,0,0,0,0,4,N,,,,,,
0,3,96,awx,30b7535ca2ac1ef4a28dce1bb9f03efcd79b518a,https://github.com/ansible/awx/issues/10348,https://github.com/ansible/awx,1,11,1,3,0,0,0,0,0,4,N,,,,,,
0,3,97,awx,6062d1ec9f27006603257ff0b01a7d3dbbec2874,https://github.com/ansible/awx/issues/500,https://github.com/ansible/awx,1,43,2,3,0,0,0,0,0,5,Y,Y,Too Broad Except,Y,Too Broad Except,N,
0,3,98,awx,7c9626b0e7c0b7835c8ff42970c6f1740f3b10fe,https://github.com/ansible/awx/issues/11161,https://github.com/ansible/awx,2,83,2,22,0,0,0,0,0,24,N,,,,,,
0,3,99,awx,9bae9d32c7820682f50c1e96f7451484e3a57507,https://github.com/ansible/awx/issues/4020,https://github.com/ansible/awx,1,70,1,21,0,0,0,0,0,22,Y,Y,Too Broad Except,Y,Too Broad Except,N,
0,3,100,awx,a13712074f0a02735a5af6f4917cb0e3843f5282,https://github.com/ansible/awx/issues/2739,https://github.com/ansible/awx,1,19,1,2,0,0,0,0,0,3,Y,Y,Bare Raise,Y,Bare Raise,N,
0,3,101,awx,ac3f7d0fac886c8c7cac82ccb3c10661b1ad8366,https://github.com/ansible/awx/issues/955,https://github.com/ansible/awx,1,85,3,3,0,0,0,1,0,7,Y,N,Too Broad Raising,Y,Too Broad Raising,N,
0,3,102,awx,b7f469baabbc527140d28b387cdb73260d99e131,https://github.com/ansible/awx/issues/4388,https://github.com/ansible/awx,3,71,8,3,0,1,0,1,0,13,N,,,,,,
0,3,103,awx,fd4b86349c5740ef2fb9d7930cb9323315b45cb3,https://github.com/ansible/awx/issues/500,https://github.com/ansible/awx,2,135,12,3,0,1,0,0,0,16,Y,Y,Too Broad Except,Y,Too Broad Except,N,
0,3,104,beets,6ee824fb0f3419a502b580b171cf9530a1a65b34,https://github.com/beetbox/beets/issues/3184,https://github.com/beetbox/beets,1,25,1,1,0,0,0,0,0,2,N,,,,,,
0,3,106,borg,220d890f32f0b538e139a94008b490a8681676a8,https://github.com/borgbackup/borg/issues/5271,https://github.com/borgbackup/borg,1,25,4,0,2,2,0,0,0,8,N,,,,,,
0,3,107,celery,0da634c90d2795975c025d667e89421aa6a8c1e5,https://github.com/celery/celery/issues/1921,https://github.com/celery/celery,1,31,2,0,0,0,0,0,0,2,N,,,,,,
0,3,108,celery,67b908261634f4f640fe2edfe3b90402d00ae1ff,https://github.com/celery/celery/issues/5299,https://github.com/celery/celery,3,196,22,8,8,0,0,0,0,38,N,,,,,,
0,3,109,celery,9b39fc41998c708c6612f0c7bf4393bf48f72e9b,https://github.com/celery/celery/issues/5056,https://github.com/celery/celery,15,205,7,9,2,0,0,0,0,18,N,,,,,,
0,3,110,celery,b472fbccd082c4f2137d4ac40d9e7061ffaf41f7,https://github.com/celery/celery/issues/4746,https://github.com/celery/celery,3,118,4,0,0,0,0,0,0,4,N,,,,,,
0,3,111,celery,c06ae78bf6edd3ea7ed96aa2e3e541ef690ef6e7,https://github.com/celery/celery/issues/5671,https://github.com/celery/celery,4,83,3,2,1,0,0,0,0,6,N,,,,,,
0,3,112,celery,d6cd7f5cc21b4d616bb84d6ee422fa3bca61a8e5,https://github.com/celery/celery/issues/5934,https://github.com/celery/celery,2,213,3,1,1,0,0,0,0,5,Y,Y,Bare Raise,N,,N,
0,3,113,celery,f58447dd411d421420ed6470d719f5043c0abb48,https://github.com/celery/celery/issues/4638,https://github.com/celery/celery,1,47,4,1,0,0,0,0,0,5,N,,,,,,
0,3,116,crackmapexec,719f18ac784c239ec9583d3dbaa9836a4f6ea499,https://github.com/porchetta-industries/crackmapexec/issues/439,https://github.com/porchetta-industries/crackmapexec,1,10,0,0,0,1,0,0,0,1,Y,Y,Bare Except,N,,N,
0,3,117,crackmapexec,b14fe7f94f150c1e34589476506fa230c2c7fed7,https://github.com/porchetta-industries/crackmapexec/issues/4,https://github.com/porchetta-industries/crackmapexec,1,2,0,1,0,1,0,0,0,2,Y,Y,Swallowing Exception,N,,N,
0,3,262,psutil,5b50df569558456bccde708ee478681673701dae,https://github.com/giampaolo/psutil/issues/341,https://github.com/giampaolo/psutil,4,55,0,0,0,1,0,0,0,1,Y,Y,Bare Raise,N,,N,
0,3,119,cython,4cae7d6c3aef4f83a083f0083d22cd42c373d1fa,https://github.com/cython/cython/issues/4625,https://github.com/cython/cython,2,21,8,4,1,0,0,0,0,13,Y,Y,"Nested Try, Bare Raise, Too Broad Except, Swallowing Exception",Y,"Nested Try, Bare Raise, Too Broad Except, Swallowing Exception",N,
0,3,122,datasette,b647b5efc29300f715ba656e41b0591f342938e1,https://github.com/simonw/datasette/issues/597,https://github.com/simonw/datasette,3,111,0,2,0,0,0,0,0,2,N,,,,,,
0,3,125,discord.py,25ad5b675c044e67c160e8a18a4753e93efec26d,https://github.com/rapptz/discord.py/issues/7818,https://github.com/rapptz/discord.py,2,66,7,2,0,0,0,0,0,9,N,,,,,,
0,3,385,spyder,62d46e28b3f12c665c5d742ce58d933c46d9623f,https://github.com/spyder-ide/spyder/issues/479,https://github.com/spyder-ide/spyder,2,17,1,0,0,0,0,0,0,1,Y,Y,Swallowing Exception,N,,N,
