,project,version_x,author_x,type,issue_number,commit_msg,author_name,author_date,merge,issue_labels,url_issue_x,has_buggy,exception_bug,symptom,root_cause,fix,has_smell_x,has_test in_fix,symptom_adj,root_cause_adj,fix_adj,symptom_map,symptom_grp,root_cause_map,root_cause_grp,fix_map,fix_grp,version_y,author_y,index,commit_fix,url_issue_y,repo_url,file,function,n_try_pass,n_generic_except,n_nested_try,n_bare_except,n_captures_misplaced_bare_raise,n_captures_broad_raise,n_bare_raise_finally,has_smell_y,exists_anti_pattern,anti_pattern_add,anti_pattern_added_name,anti_pattern_removed,anti_pattern_rem_name,fix_to_only_rem_anti_pattern,comments
190,numpy,0,4,issue,5762,"merged revisions 5762-5811 via svnmerge from 
http://svn.scipy.org/svn/numpy/trunk

........
  r5768 | ptvirtan | 2008-09-05 03:04:35 +0900 (fri, 05 sep 2008) | 1 line
  
  ufunc docstrings: show the 'out' arguments in a more standard way
........
  r5769 | alan.mcintyre | 2008-09-05 03:23:48 +0900 (fri, 05 sep 2008) | 4 lines
  
  replaced numpy.testing.decorators.skipknownfailure with knownfailureif, 
  which allows flagging tests as known failures rather than skips.
  updated test_umath to use knownfailureif.
........
  r5770 | alan.mcintyre | 2008-09-05 06:13:29 +0900 (fri, 05 sep 2008) | 2 lines
  
  renamed classes to conform to pep 8.
........
  r5771 | alan.mcintyre | 2008-09-05 07:06:01 +0900 (fri, 05 sep 2008) | 2 lines
  
  fix link to example.py.
........
  r5772 | alan.mcintyre | 2008-09-05 10:20:09 +0900 (fri, 05 sep 2008) | 2 lines
  
  remove debugging code.
........
  r5788 | dhuard | 2008-09-05 22:58:00 +0900 (fri, 05 sep 2008) | 1 line
  
  applied patch from r. may fixing ticket #905 (loadtxt). fixed other bug occurring when both usecols and converters are provided. added related regression tests.
........
  r5789 | oliphant | 2008-09-05 23:06:02 +0900 (fri, 05 sep 2008) | 1 line
  
  add final date-time proposal.
........
  r5791 | pierregm | 2008-09-06 08:38:44 +0900 (sat, 06 sep 2008) | 1 line
  
  * fixed deepcopy of masked arrays (bug #906)
........
  r5793 | cdavid | 2008-09-07 16:16:28 +0900 (sun, 07 sep 2008) | 8 lines
  
  scons command: fix one more issue related to build dir.
  
  the distutils installation directory relative to the scons build directory was
  not always computed right. the relative position on the fs does not depend on
  the source directory (in out-of-place builds), but on the package *name*
  translated to a directly only.
........
  r5796 | pearu | 2008-09-09 19:55:30 +0900 (tue, 09 sep 2008) | 1 line
  
  fix typo.
........
  r5797 | stefan | 2008-09-09 22:38:34 +0900 (tue, 09 sep 2008) | 2 lines
  
  fix: loadtxt raises on empty input (closes #908).
........
  r5799 | alan.mcintyre | 2008-09-10 02:48:47 +0900 (wed, 10 sep 2008) | 2 lines
  
  removed unused imports.
........
  r5800 | pierregm | 2008-09-10 03:25:15 +0900 (wed, 10 sep 2008) | 1 line
  
  * make sure that minimum & maximum actually return a maskedarray
........
  r5803 | pierregm | 2008-09-12 04:54:31 +0900 (fri, 12 sep 2008) | 1 line
  
  * fixed view for maskedarrays w/ flexible dtype
........
  r5804 | jarrod.millman | 2008-09-13 04:20:26 +0900 (sat, 13 sep 2008) | 2 lines
  
  fix: broken links
........
  r5805 | jarrod.millman | 2008-09-13 04:23:20 +0900 (sat, 13 sep 2008) | 2 lines
  
  fix: broken links
........
  r5806 | alan.mcintyre | 2008-09-13 11:53:53 +0900 (sat, 13 sep 2008) | 2 lines
  
  fix failing doctests.
........
  r5807 | alan.mcintyre | 2008-09-13 11:56:33 +0900 (sat, 13 sep 2008) | 2 lines
  
  remove unused imports.
........
  r5808 | alan.mcintyre | 2008-09-13 12:40:57 +0900 (sat, 13 sep 2008) | 7 lines
  
  removed unused/duplicate imports.
  removed repeated members of __all__.
  fixed reference to undefined ""out"" in functions.py:take function.
  fixed references to undefined ""n"" in functions.py.
  rewrapped lines to conform to pep8.
  fixed references to undefined fpe_* constants (from numpy) in util.py.
........
  r5809 | cdavid | 2008-09-13 15:03:30 +0900 (sat, 13 sep 2008) | 6 lines
  
  fix cygwin compilation
  
  recent version of binutils (2.18.50) do not accept 4 bytes operand for some
  opcodes like fnstsw (which always expected a 2 bytes operand). replace the type
  of the argument from unsigned 2 bytes to unsigned 4 bytes unsigned integer.
........
  r5810 | cdavid | 2008-09-13 15:27:46 +0900 (sat, 13 sep 2008) | 1 line
  
  tag ctypes load library tests as known failures on cygwin.
........",David Cournapeau,2008-09-13 07:04:41+00:00,TRUE,"00 - Bug,06 - Regression,component: numpy.core",https://github.com/numpy/numpy/issues/5762,True,S,Incorrect logic,Error in Logic,Add a exception handling block,S,S,Incorrect logic,Error in Logic,Add a exception handling block,Incorrect Behavior,Incorrect Behavior,Incorrect Logic,Incorrect Logic,Add a exception handling block,Improve the exception handling block,0.0,2.0,261.0,0282bcdf737998fcde04e2101f9e44dcf8450888,https://github.com/numpy/numpy/issues/5762,https://github.com/numpy/numpy,29.0,834.0,15.0,2.0,0.0,26.0,0.0,0.0,0.0,43.0,Y,Y,Bare Raise,N,,N,
191,pytorch-lightning,0,4,issue,6027,"[hotfix] resolve tpu training (#6027)

* fix tpus

* update

* add back reduction in val_loss

* resolve some bugs with tpus

* update changelog

* update on comments

* forgot status

* fix train_bn arg

* resolve comments

* update on comments

co-authored-by: carlos mocholi <carlossmocholi@gmail.com>",chaton,2021-02-17 16:40:13+00:00,FALSE,"bug,priority: 0,accelerator: tpu",https://github.com/pytorchlightning/pytorch-lightning/issues/6027,True,S,Incorrect logic,Missing Raising Condition,Raise a exception,N,S,Incorrect logic,Missing Raising Condition,Raise a exception,Incorrect Behavior,Incorrect Behavior,Missing Raising Condition,Improper Raising,Add a raise condition,Improve raising conditions,,,,,,,,,,,,,,,,,,,,,,,
192,salt,0,4,issue,6048,"fix issue with cp.get_dir copying more than intended

the get_dir member function of the salt fileclient was doing a simple
check to see if the path of a target file (or empty dir) started with
the specified salt:// path. as a result, salt://foo would match files
like salt://foo.sh or files within the directory salt://foobar/.

this commit adds a check to ensure that these undesired files/dirs are
not considered a match by the fileclient, and thus do not get
copied/replicated on the minion.

fixes #6048.",Erik Johnson,2013-07-08 14:46:17-05:00,FALSE,"Bug,severity-low",https://github.com/saltstack/salt/issues/6048,True,S,Exceptional error,Unhandled Exception,Add a exception handling block,S,N,Exceptional error,Unhandled Exception,Add a exception handling block,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Add a exception handling block,Improve the exception handling block,,,,,,,,,,,,,,,,,,,,,,,
193,mindsdb,0,4,issue,6063,"fix 'the model does not have an associated dataset' error
#6063",andrew,2023-05-23 18:23:03+03:00,FALSE,bug,https://github.com/mindsdb/mindsdb/issues/6063,True,S,Exceptional Error,Missing Raising Condition,Raise a error,S,N,Exceptional Error,Missing Raising Condition,Raise a error,Incorrect Exceptions,Incorrect Exceptions,Missing Raising Condition,Improper Raising,Add a raise condition,Improve raising conditions,0.0,2.0,222.0,365b477f056f325c7b1e0674947661758847b8b8,https://github.com/mindsdb/mindsdb/issues/6063,https://github.com/mindsdb/mindsdb,1.0,33.0,1.0,4.0,0.0,0.0,0.0,10.0,0.0,15.0,Y,Y,Bare Raise,Y,Bare Raise,N,
194,celery,0,4,issue,6746,"fix: error propagation and errback calling for group-like signatures (#6746)

* fix: use chord kwarg over request in group.apply

* fix: propagate errors from failed chain tasks

fixes #6220

co-authored-by: maximilian friedersdorff <max@friedersdorff.com>
co-authored-by: maybe-sybr <58414429+maybe-sybr@users.noreply.github.com>

* fix: ensure all subtasks of a group get errbacks

giving a linked task callback to the 0th task in a group is fine, but
for errbacks it's not an appropriate choice since any task in the group
could fail. this ensures that if any task other than the 0th one fails,
the errback will be called. this opens the possibility for an errback to
be called more than once when linked to a group, but generally we expect
that they should be design to be idempotent so no warning is issued for
the changed behaviour.

* test: add tests for child error propagation

* test: add regression tests for group errback dupes

these tests simply encode the currently expected behaviour where
errbacks linked to a group will be called once for each failed task, as
well as the consequences for chords which turn their header into a group
if it is not one already.

* doc: add extra docs for canvas call/errback usage

co-authored-by: crawford, jordan <jordan.crawford@msci.com>
co-authored-by: maximilian friedersdorff <max@friedersdorff.com>",maybe-sybr,2021-05-08 22:19:27+10:00,FALSE,"Status: Feedback Needed ✘,Category: Tests,Component: Canvas,Status: Needs Rebase ✘,Status: Has Testcase ✔,Priority: Normal,Severity: Low,PR Type: Bugfix,Category: Results Backend",https://github.com/celery/celery/issues/6746,True,S,Exceptional error,Missing Raising Condition,Add a exception handling block,S,S,Exceptional error,Missing Raising Condition,Add a exception handling block,Incorrect Exceptions,Incorrect Exceptions,Missing Raising Condition,Improper Raising,Add a exception handling block,Improve the exception handling block,0.0,2.0,126.0,6dd385258297c89843bfe73299e5f7eebf0e98e2,https://github.com/celery/celery/issues/6746,https://github.com/celery/celery,5.0,424.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,17.0,Y,Y,"Swallowing Exception, Bare Raise",N,,N,
195,pytorch-lightning,0,4,issue,6781,resolve bug (#6781),thomas chaton,2021-04-01 11:43:23+01:00,FALSE,bug,https://github.com/pytorchlightning/pytorch-lightning/issues/6781,True,S,Exceptional error,Improper Handling,Remove the exception handling mechanism,S,N,Exceptional error,Improper Handling,Remove the exception handling mechanism,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Remove the exception handling block,Improve the exception handling block,,,,,,,,,,,,,,,,,,,,,,,
196,salt,0,4,issue,6833,"revert ""fix issue #6833""

this reverts commit f97d07fed0798974aa0c49094453d97ac69e1afd.",Colton Myers,2013-09-09 16:57:14-06:00,FALSE,Bug,https://github.com/saltstack/salt/issues/6833,True,S,Exceptional error,Unhandled Exception,Handle the exception and re-raise it.,S,S,Exceptional error,Unhandled Exception,Handle the exception and re-raise it.,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Re-raise a exception,Re-raise a exception,0.0,2.0,408.0,4706f32453720015d6e5781358dc7a19f7ee47b6,https://github.com/saltstack/salt/issues/6833,https://github.com/saltstack/salt,1.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,Y,Y,Bare Raise,N,,N,
197,ray,0,4,issue,7136,"[rllib] issue 7136: rollout not working for es and ars. (#7444)

* fix.

* fix issue #7136.

* ars fix.",Eric Liang,2020-03-04 23:57:44-08:00,FALSE,"bug,P1",https://github.com/ray-project/ray/issues/7136,True,S,Incorrect Messaging,Unproper Message Error,Handle the exception and re-raise it.,S,N,Incorrect Messaging,Unproper Message Error,Handle the exception and re-raise it.,Incorrect Messaging,Incorrect Messaging,Unproper Message,Unproper Message,Re-raise a exception,Re-raise a exception,,,,,,,,,,,,,,,,,,,,,,,
198,numba,0,4,issue,7730,"fix issues with locating/parsing source during debuginfo emission.

this works around issues with source that cannot be parsed when
looking for a line containing `def` so as to get the correct line
info for use in debuginfo emission. it adds tests for this and
also the case where the function source is simply unobtainable.

fixes #7730",Stuart Archibald,2022-01-14 12:51:40+00:00,FALSE,bug - DWARF,https://github.com/numba/numba/issues/7730,True,S,Exceptional error,Unhandled Exception,Add a exception handling block,N,S,Exceptional error,Unhandled Exception,Add a exception handling block,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Add a exception handling block,Improve the exception handling block,0.0,2.0,258.0,bb7049ccaadafe2cd1c1cb73feb0dcd88ba640c1,https://github.com/numba/numba/issues/7730,https://github.com/numba/numba,3.0,107.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,N,N,,N,,,
199,pysyft,0,4,issue,7998,"merge pull request #7998 from openmined/add_container_stack_tests

add notebook container stack tests and fix bug",rasswanth,2023-08-15 09:11:01+05:30,TRUE,"Type: Bug :bug:,Type: Testing :test_tube:",https://github.com/openmined/pysyft/issues/7998,True,S,Incorrect logic,Missing Raising Condition,Raise a exception,N,N,Incorrect logic,Missing Raising Condition,Raise a exception,Incorrect Behavior,Incorrect Behavior,Missing Raising Condition,Improper Raising,Add a raise condition,Improve raising conditions,0.0,2.0,357.0,7521efd4053f9b6bdb858b8eb2825203beaca5a5,https://github.com/openmined/pysyft/issues/7998,https://github.com/openmined/pysyft,3.0,77.0,10.0,21.0,0.0,0.0,0.0,1.0,0.0,32.0,N,N,,N,,,
200,pytorch-lightning,0,4,issue,8171,"[bugfix] clean validation sanity checking metrics (#8171)

* resolve logging issue

* update changelog

* remove breakpoint

* resolve bugs

* remove pass",thomas chaton,2021-06-28 18:49:56+01:00,FALSE,"bug,ready,logging",https://github.com/pytorchlightning/pytorch-lightning/issues/8171,True,S,Incorrect logic,Missing Raising Condition,Raise a exception,N,S,Incorrect logic,Missing Raising Condition,Raise a exception,Incorrect Behavior,Incorrect Behavior,Missing Raising Condition,Improper Raising,Add a raise condition,Improve raising conditions,,,,,,,,,,,,,,,,,,,,,,,
201,wagtail,0,4,issue,8699,"fix audit log display of deleted models

the audit log report currently raises an unhandled exception if it
tries to display log entries for model instances where the model was
deleted after the log entry was made. this commit fixes that bug.

if the model was deleted via a migration but the content type still
exists in the database (a ""stale content type"" in django parlance),
the report will now display a capitalized version of the content type's
""name"" field, for example ""homepage"" for the homepage model.

if the content type has also been deleted (likely via django's
remove_stale_contenttypes management command), the report will now
display the phrase ""unknown content type"".

fixes issue 8699.",Andy Chosak,2023-02-21 10:27:37-05:00,FALSE,"type:Bug,component:Audit logging",https://github.com/wagtail/wagtail/issues/8699,True,S,Exceptional error,Unproper exception handling,Refactor the exception handling block,N,N,Exceptional error,Unproper exception handling,Refactor the exception handling block,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Refactor the exception handling block,Improve the exception handling block,0.0,1.0,481.0,8d1835f55c1700ec003fb11d299a7769a800a54c,https://github.com/wagtail/wagtail/issues/8699,https://github.com/wagtail/wagtail,4.0,107.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,6.0,N,N,,N,,,
202,pandas,0,4,issue,9167,"bug: fix for extraneous default cell format in xlsxwriter files.

fix for issue in the xlsxwriter engine where is adds a default
'general' format to cells if no other format is applied. this
isn't a bug, per se, but it prevents other row or column formatting.

closes #9167",John McNamara,2014-12-30 02:31:57+00:00,FALSE,"Bug,IO Data,IO Excel",https://github.com/pandas-dev/pandas/issues/9167,True,S,Exceptional error,Unhandled Exception,Add a exception handling block,S,S,Exceptional error,Unhandled Exception,Add a exception handling block,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Add a exception handling block,Improve the exception handling block,0.0,1.0,293.0,07a573561422c83441b0e4023a73421d495d89f1,https://github.com/pandas-dev/pandas/issues/9167,https://github.com/pandas-dev/pandas,2.0,99.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,Y,Y,Bare Except,Y,"Nested Try,Bare Except",N,foi adicionado o antipattern Bare Except
203,spyder,0,4,issue,9327,"merge pull request #9327 from cam-gerlach/remove-autosave-close

pr: remove autosaves on successful file close to partially mitigate spurious creation bugs",Carlos Cordoba,2019-05-12 14:14:33-05:00,TRUE,"type:Bug,component:Editor",https://github.com/spyder-ide/spyder/issues/9327,True,S,Exceptional error,Unproper exception handling,Refactor the exception handling block,N,N,Exceptional error,Unproper exception handling,Refactor the exception handling block,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Refactor the exception handling block,Improve the exception handling block,0.0,2.0,432.0,1d42643b01ca01f93f2e1f2aed892838ba0d277f,https://github.com/spyder-ide/spyder/issues/9327,https://github.com/spyder-ide/spyder,6.0,363.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,N,N,,N,,,
204,ansible,0,4,issue,10434,"fixes password error detection for ssh connection plugin
removes sycnronize test that does not work with current sudo setup
fixes #10434",Brian Coca,2015-03-11 15:55:37-04:00,FALSE,"P1,bug",https://github.com/ansible/ansible/issues/10434,True,S,Exceptional error,Unhandled Exception,Raise a error,N,N,Exceptional error,Unhandled Exception,Raise a error,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Add a raise condition,Improve raising conditions,0.0,1.0,40.0,587ab17f10cbb1a24782ec404eccfe91cb3ae852,https://github.com/ansible/ansible/issues/10434,https://github.com/ansible/ansible,3.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,N,N,,N,,,
205,scipy,0,4,issue,10479,"merge pull request #10479 from warrenweckesser/fit-invalid-args

bug: stats: fix a few issues with the distributions' fit method.",Pauli Virtanen,2019-08-04 11:30:04+00:00,TRUE,"defect,scipy.stats",https://github.com/scipy/scipy/issues/10479,True,S,Incorrect logic,Improper Handling,Raise a exception,S,S,Incorrect logic,Improper Handling,Raise a exception,Incorrect Behavior,Incorrect Behavior,Missing Exception Type,Improper Exception Handling,Add a raise condition,Improve raising conditions,0.0,1.0,423.0,ff7c8abc96e9df9509f228a44f05ae80b9d9098e,https://github.com/scipy/scipy/issues/10479,https://github.com/scipy/scipy,3.0,355.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,N,N,,N,,,
206,pytorch-lightning,0,4,issue,10493,resolve instantiation problem with init_meta_context (#10493),thomas chaton,2021-11-15 19:13:01+00:00,FALSE,"bug,ready,experimental",https://github.com/pytorchlightning/pytorch-lightning/issues/10493,True,S,Exceptional error,Unhandled Exception,Add a exception handling block,S,S,Exceptional error,Unhandled Exception,Add a exception handling block,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Add a exception handling block,Improve the exception handling block,,,,,,,,,,,,,,,,,,,,,,,
207,lightning,0,4,issue,12885,"fix zero division error for empty dataloaders (#12885)

co-authored-by: carlos mocholí <carlossmocholi@gmail.com>",Rohit Gupta,2022-05-04 02:10:30+05:30,FALSE,"bug,ready,data handling,breaking change",https://github.com/lightning-ai/lightning/issues/12885,True,S,Incorrect logic,Error in Logic,Refactor the logic,N,N,Incorrect logic,Error in Logic,Refactor the logic,Incorrect Behavior,Incorrect Behavior,Incorrect Logic,Incorrect Logic,Change the the exception code logic,Change the the exception code logic,0.0,2.0,212.0,9bfbd9ea80c4c5daf48800a1ab9a14683a0bc1ce,https://github.com/lightning-ai/lightning/issues/12885,https://github.com/lightning-ai/lightning,5.0,353.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,6.0,N,N,,N,,,
208,numpy,0,4,issue,13176,"bug/maint: fix reference count error on invalid input to ndarray.flat (#13176)

fixes gh-13165, where a double decref could occur on the error path.

folded into this commit is some related control flow cleanup requested at review time.",adeak,2019-04-02 07:03:19+02:00,FALSE,"00 - Bug,component: numpy.core",https://github.com/numpy/numpy/issues/13176,True,S,Exceptional error,Unhandled Exception,Add a exception handling block,S,S,Exceptional error,Unhandled Exception,Add a exception handling block,Incorrect Exceptions,Incorrect Exceptions,Missing Exception Type,Improper Exception Handling,Add a exception handling block,Improve the exception handling block,0.0,1.0,266.0,783e88f373e8465bbcb2fc1890fc7ff44080dd5d,https://github.com/numpy/numpy/issues/13176,https://github.com/numpy/numpy,1.0,519.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,N,N,,N,,,
209,pandas,0,4,issue,13598,"bug: add  type check for width parameter in str.pad method gh13598

closes #13598

author: wcwagner <wcw13@my.fsu.edu>

closes #13690 from wcwagner/bug/13598 and squashes the following commits:

9669f3f [wcwagner] bug: ""replaced isinstance with is_integer, and changed test_pad_width to use getattr""
40a3188 [wcwagner] bug: ""switched to single test method asserting functions that use pad raise correctly.""
06795db [wcwagner] bug: ""added tests for width parameter on center, ljust, rjust, zfill.""
468df3a [wcwagner] bug: add  type check for width parameter in str.pad method gh13598",wcwagner,2016-07-18 21:06:40-04:00,FALSE,"Bug,Error Reporting,Strings",https://github.com/pandas-dev/pandas/issues/13598,True,S,Incorrect logic,Missing Raising Condition,Raise a exception,S,S,Incorrect logic,Missing Raising Condition,Raise a exception,Incorrect Behavior,Incorrect Behavior,Missing Raising Condition,Improper Raising,Add a raise condition,Improve raising conditions,0.0,1.0,305.0,5a521713f3892539b648bc2735d3cc502feb2b48,https://github.com/pandas-dev/pandas/issues/13598,https://github.com/pandas-dev/pandas,2.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,N,N,,N,,,
