,method_id,method_text
4724,5b2ea05b-40a2-4794-be10-02d25afb7924,"	public HowToPlayWindow()
	{
		super();
		this.setSize(WIDTH, HEIGHT);
		this.setDefaultCloseOperation(JFrame.HIDE_ON_CLOSE);
		this.setResizable(false);
		this.setTitle(""How to Play"");
		this.setLocationRelativeTo(null);
		
		ImagePanel theImagePanel = new ImagePanel();
		this.add(theImagePanel);
	}
"
4725,f27970e5-ffc8-4f8d-a997-96a0150a077d,"	    public ImagePanel()
	    {
	        super();

	        try
			{
				howToPlayTexture = ImageIO.read(new File(""textures/howtoplay.jpg""));
			}
			catch(IOException e)
			{
				
			}
	    }
"
4726,9cca472c-0fb9-45cf-95c7-6ec1b322cb95,"	    public void paint(Graphics canvas)
	    {
	        super.paint(canvas);        
	        canvas.drawImage(howToPlayTexture, 0, 0, null);
	    }
"
4727,7b5870c2-af72-4698-96f2-ee59b5b07633,"	public MainWindow()
	{
		super();
		this.setSize(WIDTH, HEIGHT);
		this.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);
		this.setResizable(false);
		this.setTitle(""Vortex"");
		this.getContentPane().setBackground(Color.BLACK);
		this.add(theGamePanel);
		this.setLocationRelativeTo(null);
	}
"
4728,ec072784-109a-45ec-933e-1315bd1b5d03,"	public void actionPerformed(ActionEvent e) //Handles the JMenuItems
	{
		String buttonString = e.getActionCommand();
		
		if(buttonString.equals(""Exit""))
		{
			System.exit(0);
		} else if(buttonString.equals(""Reset level""))
		{
			theGamePanel.loadLevel(theGamePanel.getCurrentLevelNumber());
		} else if(buttonString.equals(""Level 1""))
		{
			theGamePanel.loadLevel(1);
		} else if(buttonString.equals(""Level 2""))
		{
			theGamePanel.loadLevel(2);
		} else if(buttonString.equals(""Level 3""))
		{
			theGamePanel.loadLevel(3);
		} else if(buttonString.equals(""Level 4""))
		{
			theGamePanel.loadLevel(4);
		} else if(buttonString.equals(""Level 5""))
		{
			theGamePanel.loadLevel(5);
		} else if(buttonString.equals(""Level 6""))
		{
			theGamePanel.loadLevel(6);
		} else if(buttonString.equals(""Level 7""))
		{
			theGamePanel.loadLevel(7);
		} else if(buttonString.equals(""Level 8""))
		{
			theGamePanel.loadLevel(8);
		} else if(buttonString.equals(""Level 9""))
		{
			theGamePanel.loadLevel(9);
		} else if(buttonString.equals(""Level 10""))
		{
			theGamePanel.loadLevel(10);
		} else if(buttonString.equals(""How to Play""))
		{
			myHowToPlayWindow.setVisible(true);
		} else if(buttonString.equals(""Display hint""))
		{
			theCurrentLevelNumber = theGamePanel.getCurrentLevelNumber();
			
			switch(theCurrentLevelNumber)
			{
				case 1:
					hintPane.showMessageDialog(this, ""You can't fit through the hole in the wall, but you CAN see through it..."", ""Hint"", JOptionPane.INFORMATION_MESSAGE);
					break;
				case 2:
					hintPane.showMessageDialog(this, ""The gap is too far to jump, if only there was some way for you to gain more momentum..."", ""Hint"", JOptionPane.INFORMATION_MESSAGE);
					break;
				case 3:
					hintPane.showMessageDialog(this, ""You can't go through the door unless it's open, but in order for it to be open the button has to be pressed down.\nYou can't be in two places at once..."", ""Hint"", JOptionPane.INFORMATION_MESSAGE);
					break;
				case 4:
					hintPane.showMessageDialog(this, ""Did you know that the box can go through vortexes?"", ""Hint"", JOptionPane.INFORMATION_MESSAGE);
					break;
				case 5:
					hintPane.showMessageDialog(this, ""How could you get enough speed to make it to the door?"", ""Hint"", JOptionPane.INFORMATION_MESSAGE);
					break;
				case 6:
					hintPane.showMessageDialog(this, ""I wonder what would happen if you placed one vortex directly above the other..."", ""Hint"", JOptionPane.INFORMATION_MESSAGE);
					break;
				case 7:
					hintPane.showMessageDialog(this, ""Success is only a hop, skip, and a fling away!"", ""Hint"", JOptionPane.INFORMATION_MESSAGE);
					break;
				case 8:
					hintPane.showMessageDialog(this, ""Each pillar is taller than the last, how could you use this to your advantage?\nAlso, the S key is your friend!"", ""Hint"", JOptionPane.INFORMATION_MESSAGE);
					break;
				case 9:
					hintPane.showMessageDialog(this, ""Momentum is conserved when moving through vortexes; I wonder what would happen if both were placed on the ground?"", ""Hint"", JOptionPane.INFORMATION_MESSAGE);
					break;
				case 10:
					hintPane.showMessageDialog(this, ""Did you know that the box can move through vortexes without you having to hold it?"", ""Hint"", JOptionPane.INFORMATION_MESSAGE);
					break;
				default:
					hintPane.showMessageDialog(this, ""What level are you on anyways?"", ""Hint"", JOptionPane.INFORMATION_MESSAGE);
					break;
			}
		}
	}
"
4729,1f222d66-6c74-4590-9ebb-6b5edd48126e,"	public GamePanel()
	{
		super();
		this.setFocusable(true); //Allows for keyboard listener
		this.setBackground(Color.BLACK);
		this.setDoubleBuffered(true);
		
		firstPaint = true;
		
		playerX = 100.0;
		playerY = 500.0;
		boxX = -200.0;
		boxY = -50.0;
		
		playerPos = new Vec2(playerX, playerY);
		playerVel = new Vec2(0.0, 0.0);
		playerAcc = new Vec2(0.0, 0.2);
		boxPos = new Vec2(boxX, boxY);
		boxVel = new Vec2(0.0, 0.0);
		boxAcc = new Vec2(0.0, 0.2);
		ray = new Vec2(0.0, 0.0);
		testRay = new Vec2(0.0, 0.0);
		drawnRay = new Vec2(0.0, 0.0);
		
		theKeyboardHandler = new KeyboardHandler();
		addKeyListener(theKeyboardHandler);
		
		myMouseInput = new MouseInput();
	    addMouseListener(myMouseInput);
	    addMouseMotionListener(myMouseInput);
	    
	    outputPane = new JOptionPane();
	}
"
4730,c56b9cca-4dc9-420f-aeda-121c453f5a14,"	private void initialize()
	{
		firstPaint = false;
		
		thePainter = new Painter();
		thePainter.setName(""Painter Thread"");
		theAnimator = new Animator();
		theAnimator.setName(""Animator Thread"");
		theRenderingHints = new RenderingHints(RenderingHints.KEY_ANTIALIASING, RenderingHints.VALUE_ANTIALIAS_ON);
		theRenderingHints.put(RenderingHints.KEY_RENDERING, RenderingHints.VALUE_RENDER_QUALITY);
		
		//The locations of the shapes
		floor = new Rectangle2D.Double(0, 657, 1008, 50);
		ceiling = new Rectangle2D.Double(0, 0, 1008, 50);
		leftWall = new Rectangle2D.Double(0, 0, 50, 657);
		rightWall = new Rectangle2D.Double(958, 0, 50, 657);
		outsidePlatform = new Rectangle2D.Double(-300, 0, 200, 50);
		button = new Rectangle2D.Double(buttonX, buttonY, 25, 25);
		portal1 = new Ellipse2D.Double(0, -50, portalWidth, portalHeight);
		portal2 = new Ellipse2D.Double(100, -50, portalWidth, portalHeight);
		player = new Rectangle2D.Double(playerX, playerY, 20, 40);
		box = new Rectangle2D.Double(boxX, boxY, 25, 25);
		entranceDoor = new Rectangle2D.Double(entranceDoorX, entranceDoorY, 29, 60);
		exitDoor = new Rectangle2D.Double(exitDoorX, exitDoorY, 29, 60);
		
		panel1 = new Rectangle2D.Double(-100, -100, 50, 50);
		panel2 = new Rectangle2D.Double(-100, -100, 50, 50);
		panel3 = new Rectangle2D.Double(-100, -100, 50, 50);
		panel4 = new Rectangle2D.Double(-100, -100, 50, 50);
		panel5 = new Rectangle2D.Double(-100, -100, 50, 50);
		panel6 = new Rectangle2D.Double(-100, -100, 50, 50);
		panel7 = new Rectangle2D.Double(-100, -100, 50, 50);
		panel8 = new Rectangle2D.Double(-100, -100, 50, 50);
		
		drawnRaylineIntersections = new ArrayList();
		allCollidableSurfaces = new ArrayList();
		portalableSurfaces = new ArrayList(); //Any surface not in this ArrayList will NOT be portalable
		nonPortalableSurfaces = new ArrayList();
		
		rayline = new Line2D.Double();
		drawnRayline = new Line2D.Double();
		testPoint = new Point2D.Double();
		
		try
		{                
        	playerTexture = ImageIO.read(new File(""textures/character.png""));
        	playerTextureFlip = ImageIO.read(new File(""textures/character_flip.png""));
        	buttonTexture = ImageIO.read(new File(""textures/button.png""));
        	buttonPressedTexture = ImageIO.read(new File(""textures/button_pressed.png""));
        	boxTexture = ImageIO.read(new File(""textures/box_pink.jpg""));
        	doorTexture = ImageIO.read(new File(""textures/door.png""));
        	doorOpenTexture = ImageIO.read(new File(""textures/door_open.png""));
        	backgroundTexture = ImageIO.read(new File(""textures/metal_background.jpg""));
        	
        	bluePortalTextureVert = ImageIO.read(new File(""textures/portal_blue_vert.png""));
        	orangePortalTextureVert = ImageIO.read(new File(""textures/portal_orange_vert.png""));
        	bluePortalTextureHoriz = ImageIO.read(new File(""textures/portal_blue_horiz.png""));
        	orangePortalTextureHoriz = ImageIO.read(new File(""textures/portal_orange_horiz.png""));
        	
        	metalFloorLightTexture = ImageIO.read(new File(""textures/metal_floor.jpg""));
        	metalFloorDarkTexture = ImageIO.read(new File(""textures/metal_floor_dark.jpg""));
        	metalVertLightTexture = ImageIO.read(new File(""textures/metal_vert_light.jpg""));
        	metalVertDarkTexture = ImageIO.read(new File(""textures/metal_vert_dark.jpg""));
        	metalHorizLightTexture = ImageIO.read(new File(""textures/metal_horiz_light.jpg""));
        	metalHorizDarkTexture = ImageIO.read(new File(""textures/metal_horiz_dark.jpg""));
        	
        	marbleTileTexture = ImageIO.read(new File(""textures/metal_tile_light.jpg""));
        	darkMarbleTexture = ImageIO.read(new File(""textures/metal_tile_dark.jpg""));
		}
		catch(IOException e)
		{
		}
		currentLevelNumber = 1;
		loadLevel(currentLevelNumber);
		
		theAnimator.start(); //Starts the animation/painting threads
		thePainter.start();
	}
"
4731,749d3d91-bcf5-4b8c-b943-77b16fcbbf99,"	public void loadLevel(int theLevelNumber)
	{
		currentLevelNumber = theLevelNumber;
		
		resetVariables();
		
		if(theLevelNumber == 1)
		{
			//Button code
			levelHasButton = false;
			
			//Player code
			playerPos.set(100, 617);
			
			//Level structure code
			panel1.setFrame(50, 400, 400, 50);
			panel2.setFrame(400, 400, 50, 400);
			panel3.setFrame(200, 425, 50, 200);
			panel4.setFrame(200, 650, 50, 100);
			
			//Door code
			entranceDoorX = 100.0;
			entranceDoorY = 597.0;
			exitDoorX = 300.0;
			exitDoorY = 597.0;
			exitDoor.setFrame(exitDoorX, exitDoorY, DOOR_WIDTH, DOOR_HEIGHT);
			
			//Collision code
			nonPortalableSurfaces.add(panel1);
			portalableSurfaces.add(panel2);
			nonPortalableSurfaces.add(panel3);
			nonPortalableSurfaces.add(panel4);
			
			nonPortalableSurfaces.add(floor);
			portalableSurfaces.add(leftWall);
			nonPortalableSurfaces.add(ceiling);
			nonPortalableSurfaces.add(rightWall);
			
			allCollidableSurfaces.addAll(portalableSurfaces);
			allCollidableSurfaces.addAll(nonPortalableSurfaces);
		}
		if(theLevelNumber == 2)
		{
			levelHasButton = false;
			
			playerPos.set(100, 467);
			
			panel1.setFrame(50, 100, 400, 50);
			panel2.setFrame(450, 100, 50, 600);
			panel3.setFrame(350, 500,100, 200);
			panel4.setFrame(50, 500, 100, 200);
			
			entranceDoorX = 100.0;
			entranceDoorY = 447.0;
			exitDoorX = 400.0;
			exitDoorY = 440.0;
			exitDoor.setFrame(exitDoorX, exitDoorY, DOOR_WIDTH, DOOR_HEIGHT);
			
			nonPortalableSurfaces.add(panel1);
			nonPortalableSurfaces.add(panel2);
			nonPortalableSurfaces.add(panel3);
			nonPortalableSurfaces.add(panel4);
			
			portalableSurfaces.add(floor);
			portalableSurfaces.add(leftWall);
			nonPortalableSurfaces.add(ceiling);
			nonPortalableSurfaces.add(rightWall);
			
			allCollidableSurfaces.addAll(portalableSurfaces);
			allCollidableSurfaces.addAll(nonPortalableSurfaces);
		}
		if(theLevelNumber == 3)
		{
			levelHasButton = true;
			buttonX = 100.0;
			buttonY = 632.0;
			button.setFrame(buttonX, buttonY, 25, 25);
			
			boxX = 500.0;
			boxY = 450.0;
			boxPos.set(boxX, boxY);
			
			playerPos.set(100, 400);
			
			panel1.setFrame(50, 450, 150, 50);
			panel2.setFrame(400, 500, 150, 50);
			panel3.setFrame(50, 300, 500, 50);
			panel4.setFrame(550, 300, 50, 400);
			
			entranceDoorX = 100.0;
			entranceDoorY = 390.0;
			exitDoorX = 500.0;
			exitDoorY = 597.0;
			exitDoor.setFrame(exitDoorX, exitDoorY, DOOR_WIDTH, DOOR_HEIGHT);
			
			nonPortalableSurfaces.add(panel1);
			nonPortalableSurfaces.add(panel2);
			nonPortalableSurfaces.add(panel3);
			portalableSurfaces.add(panel4);
			
			nonPortalableSurfaces.add(floor);
			portalableSurfaces.add(leftWall);
			nonPortalableSurfaces.add(ceiling);
			nonPortalableSurfaces.add(rightWall);
			
			allCollidableSurfaces.addAll(portalableSurfaces);
			allCollidableSurfaces.addAll(nonPortalableSurfaces);
		}
		if(theLevelNumber == 4)
		{
			levelHasButton = true;
			buttonX = 400.0;
			buttonY = 632.0;
			button.setFrame(buttonX, buttonY, 25, 25);
			
			boxX = 250.0;
			boxY = 350.0;
			boxPos.set(boxX, boxY);
			
			playerPos.set(100, 617);
			
			panel1.setFrame(50, 400, 50, 50);
			panel2.setFrame(200, 400, 300, 50);
			panel3.setFrame(50, 200, 600, 50);
			panel4.setFrame(650, 200, 50, 500);
			panel5.setFrame(300, 200, 50, 350);
			panel6.setFrame(300, 580, 50, 100);
			panel7.setFrame(550, 400, 150, 50);
			
			entranceDoorX = 100.0;
			entranceDoorY = 597.0;
			exitDoorX = 600.0;
			exitDoorY = 340.0;
			exitDoor.setFrame(exitDoorX, exitDoorY, DOOR_WIDTH, DOOR_HEIGHT);
			
			nonPortalableSurfaces.add(panel1);
			nonPortalableSurfaces.add(panel2);
			portalableSurfaces.add(panel3);
			portalableSurfaces.add(panel4);
			nonPortalableSurfaces.add(panel5);
			nonPortalableSurfaces.add(panel6);
			nonPortalableSurfaces.add(panel7);
			
			nonPortalableSurfaces.add(floor);
			portalableSurfaces.add(leftWall);
			nonPortalableSurfaces.add(ceiling);
			nonPortalableSurfaces.add(rightWall);
			
			allCollidableSurfaces.addAll(portalableSurfaces);
			allCollidableSurfaces.addAll(nonPortalableSurfaces);
		}
		if(theLevelNumber == 5)
		{
			levelHasButton = true;
			buttonX = 800.0;
			buttonY = 425.0;
			button.setFrame(buttonX, buttonY, 25, 25);
			
			boxX = 150.0;
			boxY = 350.0;
			boxPos.set(boxX, boxY);
			
			playerPos.set(100, 617);
			
			panel1.setFrame(50, 400, 400, 50);
			panel2.setFrame(600, 450, 400, 50);
			panel3.setFrame(908, 150, 50, 300);
			panel4.setFrame(700, 150, 300, 50);
			panel5.setFrame(500, 50, 50, 200);
			
			entranceDoorX = 100.0;
			entranceDoorY = 597.0;
			exitDoorX = 850.0;
			exitDoorY = 90.0;
			exitDoor.setFrame(exitDoorX, exitDoorY, DOOR_WIDTH, DOOR_HEIGHT);
			
			nonPortalableSurfaces.add(panel1);
			nonPortalableSurfaces.add(panel2);
			portalableSurfaces.add(panel3);
			nonPortalableSurfaces.add(panel4);
			portalableSurfaces.add(panel5);
			
			portalableSurfaces.add(floor);
			portalableSurfaces.add(leftWall);
			nonPortalableSurfaces.add(ceiling);
			nonPortalableSurfaces.add(rightWall);
			
			allCollidableSurfaces.addAll(portalableSurfaces);
			allCollidableSurfaces.addAll(nonPortalableSurfaces);
		}
		if(theLevelNumber == 6)
		{
			levelHasButton = false;
			
			playerPos.set(100, 617);
			
			panel1.setFrame(50, 50, 300, 50);
			panel2.setFrame(600, 200, 500, 50);
			panel3.setFrame(350, 50, 50, 50);
			
			entranceDoorX = 100.0;
			entranceDoorY = 597.0;
			exitDoorX = 900.0;
			exitDoorY = 140.0;
			exitDoor.setFrame(exitDoorX, exitDoorY, DOOR_WIDTH, DOOR_HEIGHT);
			
			portalableSurfaces.add(panel1);
			nonPortalableSurfaces.add(panel2);
			nonPortalableSurfaces.add(panel3);
			
			portalableSurfaces.add(floor);
			portalableSurfaces.add(leftWall);
			nonPortalableSurfaces.add(ceiling);
			nonPortalableSurfaces.add(rightWall);
			
			allCollidableSurfaces.addAll(portalableSurfaces);
			allCollidableSurfaces.addAll(nonPortalableSurfaces);
		}
		if(theLevelNumber == 7)
		{
			levelHasButton = true;
			buttonX = 550.0;
			buttonY = 425.0;
			button.setFrame(buttonX, buttonY, 25, 25);
			
			boxX = 550.0;
			boxY = 275.0;
			boxPos.set(boxX, boxY);
			
			playerPos.set(100, 617);
			
			panel1.setFrame(50, 100, 300, 50);
			panel2.setFrame(350, 100, 250, 50);
			panel3.setFrame(600, 100, 50, 600);
			panel4.setFrame(250, 607, 350, 50);
			panel5.setFrame(450, 300, 150, 50);
			panel6.setFrame(400, 450, 200, 50);
			panel7.setFrame(200, 300, 50, 600);
			
			entranceDoorX = 100.0;
			entranceDoorY = 597.0;
			exitDoorX = 550.0;
			exitDoorY = 547.0;
			exitDoor.setFrame(exitDoorX, exitDoorY, DOOR_WIDTH, DOOR_HEIGHT);
			
			portalableSurfaces.add(panel1);
			nonPortalableSurfaces.add(panel2);
			nonPortalableSurfaces.add(panel3);
			portalableSurfaces.add(panel4);
			nonPortalableSurfaces.add(panel5);
			nonPortalableSurfaces.add(panel6);
			nonPortalableSurfaces.add(panel7);
			
			nonPortalableSurfaces.add(floor);
			portalableSurfaces.add(leftWall);
			nonPortalableSurfaces.add(ceiling);
			nonPortalableSurfaces.add(rightWall);
			
			allCollidableSurfaces.addAll(portalableSurfaces);
			allCollidableSurfaces.addAll(nonPortalableSurfaces);
		}
		if(theLevelNumber == 8)
		{
			levelHasButton = false;
			
			playerPos.set(100, 567);
			
			panel1.setFrame(50, 50, 50, 200);
			panel2.setFrame(200, 500, 100, 200);
			panel3.setFrame(400, 350, 100, 350);
			panel4.setFrame(650, 300, 100, 600);
			panel5.setFrame(700, 130, 150, 50);
			panel6.setFrame(908, 50, 50, 50);
			panel7.setFrame(700, 50, 50, 200);
			panel8.setFrame(50, 607, 150, 50);
			
			entranceDoorX = 100.0;
			entranceDoorY = 557.0;
			exitDoorX = 800.0;
			exitDoorY = 70.0;
			exitDoor.setFrame(exitDoorX, exitDoorY, DOOR_WIDTH, DOOR_HEIGHT);
			
			portalableSurfaces.add(panel1);
			nonPortalableSurfaces.add(panel2);
			nonPortalableSurfaces.add(panel3);
			nonPortalableSurfaces.add(panel4);
			nonPortalableSurfaces.add(panel5);
			portalableSurfaces.add(panel6);
			nonPortalableSurfaces.add(panel7);
			nonPortalableSurfaces.add(panel8);
			
			portalableSurfaces.add(floor);
			portalableSurfaces.add(leftWall);
			nonPortalableSurfaces.add(ceiling);
			nonPortalableSurfaces.add(rightWall);
			
			allCollidableSurfaces.addAll(portalableSurfaces);
			allCollidableSurfaces.addAll(nonPortalableSurfaces);
		}
		if(theLevelNumber == 9)
		{
			levelHasButton = true;
			buttonX = 525.0;
			buttonY = 632.0;
			button.setFrame(buttonX, buttonY, 25, 25);
			
			boxX = 125.0;
			boxY = 200.0;
			boxPos.set(boxX, boxY);
			
			playerPos.set(100, 617);
			
			panel1.setFrame(50, 250, 100, 50);
			panel2.setFrame(500, 250, 100, 50);
			panel3.setFrame(500, 50, 100, 50);
			panel4.setFrame(600, 50, 50, 650);
			panel5.setFrame(450, 50, 50, 50);
			
			entranceDoorX = 100.0;
			entranceDoorY = 597.0;
			exitDoorX = 550.0;
			exitDoorY = 190.0;
			exitDoor.setFrame(exitDoorX, exitDoorY, DOOR_WIDTH, DOOR_HEIGHT);
			
			nonPortalableSurfaces.add(panel1);
			nonPortalableSurfaces.add(panel2);
			portalableSurfaces.add(panel3);
			nonPortalableSurfaces.add(panel4);
			nonPortalableSurfaces.add(panel5);
			
			portalableSurfaces.add(floor);
			nonPortalableSurfaces.add(leftWall);
			nonPortalableSurfaces.add(ceiling);
			nonPortalableSurfaces.add(rightWall);
			
			allCollidableSurfaces.addAll(portalableSurfaces);
			allCollidableSurfaces.addAll(nonPortalableSurfaces);
		}
		if(theLevelNumber == 10)
		{
			levelHasButton = true;
			buttonX = 425.0;
			buttonY = 275.0;
			button.setFrame(buttonX, buttonY, 25, 25);
			
			boxX = 700.0;
			boxY = 550.0;
			boxPos.set(boxX, boxY);
			
			playerPos.set(100, 617);
			
			panel1.setFrame(500, 607, 550, 50);
			panel2.setFrame(500, 50, 550, 50);
			panel3.setFrame(450, 50, 50, 300);
			panel4.setFrame(350, 300, 100, 50);
			panel5.setFrame(300, 150, 50, 300);
			panel6.setFrame(800, 200, 250, 50);
			
			entranceDoorX = 100.0;
			entranceDoorY = 597.0;
			exitDoorX = 900.0;
			exitDoorY = 140.0;
			exitDoor.setFrame(exitDoorX, exitDoorY, DOOR_WIDTH, DOOR_HEIGHT);
			
			portalableSurfaces.add(panel1);
			portalableSurfaces.add(panel2);
			nonPortalableSurfaces.add(panel3);
			nonPortalableSurfaces.add(panel4);
			nonPortalableSurfaces.add(panel5);
			nonPortalableSurfaces.add(panel6);
			
			nonPortalableSurfaces.add(floor);
			portalableSurfaces.add(leftWall);
			nonPortalableSurfaces.add(ceiling);
			nonPortalableSurfaces.add(rightWall);
			
			allCollidableSurfaces.addAll(portalableSurfaces);
			allCollidableSurfaces.addAll(nonPortalableSurfaces);
		}
		if(theLevelNumber == 11)
		{
			levelHasButton = false;
			
			playerPos.set(100, 617);
			
			nonPortalableSurfaces.add(floor);
			nonPortalableSurfaces.add(leftWall);
			nonPortalableSurfaces.add(ceiling);
			nonPortalableSurfaces.add(rightWall);
			
			allCollidableSurfaces.addAll(portalableSurfaces);
			allCollidableSurfaces.addAll(nonPortalableSurfaces);
			if(!gameOver)
			{
				gameOver = true;
				outputPane.showMessageDialog(this, ""Congratulations!"", ""You win!"", JOptionPane.INFORMATION_MESSAGE);
				this.loadLevel(1);
			}
		}
	}
"
4732,7c334b44-bce0-4b9d-af1b-c3ec8968a8fa,"	private void resetVariables()
	{
		allCollidableSurfaces.clear();
		portalableSurfaces.clear();
		nonPortalableSurfaces.clear();
		loadNextLevel = false;
		
		playerX = 100.0;
		playerY = 500.0;
		boxX = -200.0;
		boxY = -50.0;
		buttonX = 0.0;
		buttonY = -200;
		entranceDoorX = -100;
		entranceDoorY = -100;
		exitDoorX = -100;
		exitDoorY = -100;
		portalWidth = 20.0;
		portalHeight = 40.0;
		mouseX = 0.0;
		mouseY = 0.0;
		heldBoxX = 20.0;
		
		portal1.setFrame(0, -50, portalWidth, portalHeight);
		portal2.setFrame(100, -50, portalWidth, portalHeight);
		panel1.setFrame(-100, -100, 50, 50);
		panel2.setFrame(-100, -100, 50, 50);
		panel3.setFrame(-100, -100, 50, 50);
		panel4.setFrame(-100, -100, 50, 50);
		panel5.setFrame(-100, -100, 50, 50);
		panel6.setFrame(-100, -100, 50, 50);
		panel7.setFrame(-100, -100, 50, 50);
		panel8.setFrame(-100, -100, 50, 50);
		button.setFrame(buttonX, buttonY, 25, 25);
		box.setFrame(boxX, boxY, 25, 25);
		entranceDoor.setFrame(entranceDoorX, entranceDoorY, 29, 60);
		exitDoor.setFrame(exitDoorX, exitDoorY, 29, 60);
		
		playerPos.set(100, 617);
		playerVel.set(0.0, 0.0);
		playerAcc.set(0.0, 0.0);
		
		boxPos.set(boxX, boxY);
		boxVel.set(0.0, 0.0);
		boxAcc.set(0.0, 0.0);
		
		portalRelativeLocation = 0;
		portal1RelativeLocation = 0;
		portal2RelativeLocation = 0;
		
		aPressed = false;
		dPressed = false;
		onGround = false;
		playerOnGround = false;
		jumping = false;
		playerJustPortaled = false;
		boxJustPortaled = false;
		lastShotBluePortal = true;
		raylineIntersection = false;
		portalsActive = false;
		portal1Active = false;
		portal2Active = false;
		portalableIntersection = false;
		portalCollisionIssue = false;
		raylineColorIsBlue = false;
		playerMovementIssue = false;
		boxHeld = false;
		boxToggle = true;
		buttonIntersection = false;
		playerFacingRight = true;
		levelResetRequired = false;
		gameOver = false;
	}
"
4733,fbb20c9d-a528-4fde-9b5f-d09563261a55,"	public int getCurrentLevelNumber()
	{
		return this.currentLevelNumber;
	}
"
